filepath,label,cluster,umap_x,umap_y
data\raw\HAM10000_images_part_2\ISIC_0029413.jpg,seborrheic_keratosis,1,5.5909066,-0.8144675
data\raw\HAM10000_images_part_2\ISIC_0029407.jpg,nevus,1,8.476168,-1.3845925
data\raw\HAM10000_images_part_1\ISIC_0028707.jpg,seborrheic_keratosis,2,7.7196445,0.99984473
data\raw\HAM10000_images_part_2\ISIC_0029307.jpg,nevus,2,3.017428,0.6817479
data\raw\HAM10000_images_part_2\ISIC_0033060.jpg,seborrheic_keratosis,0,4.576074,-2.4327693
data\raw\HAM10000_images_part_2\ISIC_0033405.jpg,melanoma,1,6.5349464,0.07719794
data\raw\HAM10000_images_part_1\ISIC_0025240.jpg,nevus,2,2.7926989,2.8218794
data\raw\HAM10000_images_part_2\ISIC_0032059.jpg,nevus,1,7.9928775,1.6578424
data\raw\HAM10000_images_part_1\ISIC_0026160.jpg,nevus,1,5.8684015,1.4154118
data\raw\HAM10000_images_part_2\ISIC_0033355.jpg,nevus,1,7.687763,-0.57289875
data\raw\HAM10000_images_part_1\ISIC_0026081.jpg,melanoma,2,3.6679292,-0.97424906
data\raw\HAM10000_images_part_2\ISIC_0033224.jpg,nevus,2,2.376939,-0.27769807
data\raw\HAM10000_images_part_1\ISIC_0026013.jpg,nevus,1,6.4687486,0.5600984
data\raw\HAM10000_images_part_2\ISIC_0033907.jpg,nevus,1,9.910247,-0.820642
data\raw\HAM10000_images_part_1\ISIC_0028055.jpg,nevus,1,5.7909346,0.2745476
data\raw\HAM10000_images_part_1\ISIC_0024991.jpg,nevus,2,4.2764153,0.9873814
data\raw\HAM10000_images_part_1\ISIC_0024996.jpg,nevus,1,6.6360497,-0.8084131
data\raw\HAM10000_images_part_2\ISIC_0031160.jpg,nevus,0,4.922189,-0.5536237
data\raw\HAM10000_images_part_2\ISIC_0032431.jpg,nevus,1,9.624927,-0.5208759
data\raw\HAM10000_images_part_1\ISIC_0024895.jpg,nevus,1,5.518717,0.26739785
data\raw\HAM10000_images_part_1\ISIC_0029277.jpg,nevus,1,7.9834394,-0.73338115
data\raw\HAM10000_images_part_2\ISIC_0032601.jpg,nevus,0,3.875483,-2.64876
data\raw\HAM10000_images_part_1\ISIC_0024387.jpg,nevus,0,5.5470777,-4.869554
data\raw\HAM10000_images_part_1\ISIC_0025175.jpg,nevus,1,5.3375864,2.0509214
data\raw\HAM10000_images_part_2\ISIC_0031354.jpg,nevus,0,2.9393773,-2.9627535
data\raw\HAM10000_images_part_2\ISIC_0030600.jpg,nevus,2,3.16543,1.2275681
data\raw\HAM10000_images_part_1\ISIC_0026376.jpg,nevus,0,5.8897357,-1.0686718
data\raw\HAM10000_images_part_1\ISIC_0025395.jpg,nevus,0,4.006797,-0.29053056
data\raw\HAM10000_images_part_1\ISIC_0028245.jpg,nevus,2,3.4442956,1.3789775
data\raw\HAM10000_images_part_2\ISIC_0032251.jpg,nevus,0,3.4617455,-2.9263701
data\raw\HAM10000_images_part_1\ISIC_0027260.jpg,melanoma,0,4.1746235,-3.0720124
data\raw\HAM10000_images_part_1\ISIC_0024616.jpg,nevus,1,10.268463,-1.2991878
data\raw\HAM10000_images_part_2\ISIC_0032597.jpg,melanoma,2,2.8984623,-1.3099998
data\raw\HAM10000_images_part_1\ISIC_0024734.jpg,nevus,0,4.7099643,-2.0446143
data\raw\HAM10000_images_part_1\ISIC_0024655.jpg,nevus,2,3.3161793,2.0759175
data\raw\HAM10000_images_part_1\ISIC_0026534.jpg,nevus,2,3.9855733,0.057876535
data\raw\HAM10000_images_part_2\ISIC_0031831.jpg,seborrheic_keratosis,1,6.537758,-0.047705386
data\raw\HAM10000_images_part_2\ISIC_0030186.jpg,nevus,2,2.649352,1.7133512
data\raw\HAM10000_images_part_2\ISIC_0030493.jpg,nevus,2,3.3537238,0.35788223
data\raw\HAM10000_images_part_1\ISIC_0026300.jpg,nevus,2,2.1531782,1.6451288
data\raw\HAM10000_images_part_2\ISIC_0030727.jpg,nevus,2,2.0763624,2.3100936
data\raw\HAM10000_images_part_1\ISIC_0024426.jpg,seborrheic_keratosis,1,7.3221936,0.3813024
data\raw\HAM10000_images_part_1\ISIC_0025624.jpg,nevus,2,4.579678,2.2787573
data\raw\HAM10000_images_part_1\ISIC_0026050.jpg,nevus,2,2.4701421,0.93606967
data\raw\HAM10000_images_part_1\ISIC_0025024.jpg,nevus,2,2.764727,1.8745072
data\raw\HAM10000_images_part_2\ISIC_0033709.jpg,seborrheic_keratosis,2,6.988707,-0.07115773
data\raw\HAM10000_images_part_2\ISIC_0029420.jpg,seborrheic_keratosis,2,1.7921016,-0.6645721
data\raw\HAM10000_images_part_2\ISIC_0033848.jpg,melanoma,2,3.4734273,-0.92775476
data\raw\HAM10000_images_part_1\ISIC_0024751.jpg,nevus,1,9.607327,-0.6821992
data\raw\HAM10000_images_part_1\ISIC_0027921.jpg,nevus,1,7.66358,-0.32520145
data\raw\HAM10000_images_part_1\ISIC_0026889.jpg,nevus,0,4.900026,-2.6358325
data\raw\HAM10000_images_part_1\ISIC_0028292.jpg,nevus,1,5.1358967,2.9389265
data\raw\HAM10000_images_part_2\ISIC_0031320.jpg,nevus,1,10.401028,-1.0743425
data\raw\HAM10000_images_part_2\ISIC_0031226.jpg,seborrheic_keratosis,2,4.8288965,0.84587765
data\raw\HAM10000_images_part_1\ISIC_0024816.jpg,nevus,1,5.747089,2.6850078
data\raw\HAM10000_images_part_1\ISIC_0028478.jpg,nevus,2,2.902328,-1.1634622
data\raw\HAM10000_images_part_2\ISIC_0030277.jpg,melanoma,2,1.8065288,-2.250799
data\raw\HAM10000_images_part_1\ISIC_0024473.jpg,nevus,1,8.565656,-1.4479972
data\raw\HAM10000_images_part_2\ISIC_0032586.jpg,melanoma,0,5.424763,-4.836146
data\raw\HAM10000_images_part_1\ISIC_0027997.jpg,nevus,2,2.2663424,-2.3025384
data\raw\HAM10000_images_part_2\ISIC_0033128.jpg,nevus,0,4.01633,-1.7065133
data\raw\HAM10000_images_part_1\ISIC_0027734.jpg,nevus,1,7.6489973,-0.95347035
data\raw\HAM10000_images_part_1\ISIC_0026555.jpg,nevus,1,9.8814535,-0.852125
data\raw\HAM10000_images_part_1\ISIC_0027154.jpg,seborrheic_keratosis,0,5.613886,-4.9656096
data\raw\HAM10000_images_part_2\ISIC_0032975.jpg,melanoma,0,3.4311852,-0.90121853
data\raw\HAM10000_images_part_2\ISIC_0031402.jpg,nevus,2,3.6092126,1.4175332
data\raw\HAM10000_images_part_2\ISIC_0031942.jpg,nevus,2,1.6494877,-2.0291727
data\raw\HAM10000_images_part_2\ISIC_0031232.jpg,nevus,2,5.19641,2.8129663
data\raw\HAM10000_images_part_2\ISIC_0031459.jpg,seborrheic_keratosis,0,3.3211002,-1.7355987
data\raw\HAM10000_images_part_1\ISIC_0027564.jpg,nevus,1,10.523827,-1.4123583
data\raw\HAM10000_images_part_2\ISIC_0034103.jpg,seborrheic_keratosis,0,5.9542303,-3.4839876
data\raw\HAM10000_images_part_1\ISIC_0028738.jpg,nevus,2,3.341768,0.09082851
data\raw\HAM10000_images_part_1\ISIC_0025751.jpg,melanoma,1,7.0389132,-0.7195502
data\raw\HAM10000_images_part_2\ISIC_0029591.jpg,melanoma,2,1.7690763,-2.1791265
data\raw\HAM10000_images_part_2\ISIC_0033541.jpg,nevus,0,5.3724966,-1.0564742
data\raw\HAM10000_images_part_2\ISIC_0030443.jpg,melanoma,0,5.272592,-4.5658956
data\raw\HAM10000_images_part_2\ISIC_0033633.jpg,nevus,2,1.8590701,-0.27823195
data\raw\HAM10000_images_part_1\ISIC_0028246.jpg,nevus,2,5.074574,2.8079813
data\raw\HAM10000_images_part_2\ISIC_0032564.jpg,melanoma,2,4.475502,0.6180781
data\raw\HAM10000_images_part_2\ISIC_0029690.jpg,nevus,1,9.168211,-0.23404993
data\raw\HAM10000_images_part_1\ISIC_0027638.jpg,nevus,2,2.4083235,2.288403
data\raw\HAM10000_images_part_2\ISIC_0031173.jpg,nevus,2,3.2312047,1.1148688
data\raw\HAM10000_images_part_2\ISIC_0033661.jpg,nevus,0,7.0589786,-1.0939606
data\raw\HAM10000_images_part_2\ISIC_0029788.jpg,nevus,0,3.9538264,-0.31453997
data\raw\HAM10000_images_part_2\ISIC_0034000.jpg,melanoma,0,5.23435,-4.288659
data\raw\HAM10000_images_part_2\ISIC_0033987.jpg,seborrheic_keratosis,0,4.6767426,-1.5250555
data\raw\HAM10000_images_part_1\ISIC_0025546.jpg,melanoma,2,8.044658,1.713782
data\raw\HAM10000_images_part_2\ISIC_0029606.jpg,melanoma,2,2.8339179,1.2451843
data\raw\HAM10000_images_part_1\ISIC_0028710.jpg,seborrheic_keratosis,2,8.095808,0.7807293
data\raw\HAM10000_images_part_1\ISIC_0027111.jpg,nevus,1,5.6204042,0.40719253
data\raw\HAM10000_images_part_2\ISIC_0031802.jpg,nevus,0,6.213003,-3.6729827
data\raw\HAM10000_images_part_2\ISIC_0030878.jpg,nevus,2,1.9735625,1.7695332
data\raw\HAM10000_images_part_1\ISIC_0025927.jpg,melanoma,0,5.8393254,-5.4238667
data\raw\HAM10000_images_part_1\ISIC_0027151.jpg,seborrheic_keratosis,0,4.315918,-3.481198
data\raw\HAM10000_images_part_1\ISIC_0026584.jpg,nevus,2,1.377412,-0.5503977
data\raw\HAM10000_images_part_1\ISIC_0028691.jpg,nevus,2,2.2575579,2.0092444
data\raw\HAM10000_images_part_1\ISIC_0025051.jpg,nevus,2,2.3505898,-1.4823046
data\raw\HAM10000_images_part_1\ISIC_0028857.jpg,nevus,2,3.151395,-1.7303627
data\raw\HAM10000_images_part_1\ISIC_0026197.jpg,nevus,2,2.842554,2.9650679
data\raw\HAM10000_images_part_2\ISIC_0031180.jpg,nevus,1,10.582356,-1.4670751
data\raw\HAM10000_images_part_2\ISIC_0031341.jpg,nevus,1,9.879407,-1.4929651
data\raw\HAM10000_images_part_1\ISIC_0029203.jpg,nevus,2,1.9261104,-0.3349621
data\raw\HAM10000_images_part_1\ISIC_0028518.jpg,nevus,0,3.9929326,-1.8208771
data\raw\HAM10000_images_part_2\ISIC_0032852.jpg,nevus,0,3.8325167,-1.8895292
data\raw\HAM10000_images_part_1\ISIC_0027126.jpg,melanoma,2,7.4165277,0.7944197
data\raw\HAM10000_images_part_2\ISIC_0029471.jpg,nevus,1,4.7523527,1.4161049
data\raw\HAM10000_images_part_2\ISIC_0031411.jpg,nevus,2,2.148096,0.30429643
data\raw\HAM10000_images_part_2\ISIC_0032476.jpg,melanoma,2,1.8385832,-1.2673391
data\raw\HAM10000_images_part_1\ISIC_0027769.jpg,melanoma,0,3.85592,-2.998224
data\raw\HAM10000_images_part_2\ISIC_0031737.jpg,nevus,1,5.867389,2.7267172
data\raw\HAM10000_images_part_1\ISIC_0025683.jpg,nevus,2,2.7483542,2.4465606
data\raw\HAM10000_images_part_2\ISIC_0032219.jpg,melanoma,2,1.7745525,-0.8127375
data\raw\HAM10000_images_part_2\ISIC_0029521.jpg,nevus,2,4.576181,1.5630653
data\raw\HAM10000_images_part_2\ISIC_0029425.jpg,seborrheic_keratosis,0,4.7315397,-1.5987512
data\raw\HAM10000_images_part_1\ISIC_0028425.jpg,nevus,0,5.228176,-0.79927576
data\raw\HAM10000_images_part_1\ISIC_0028247.jpg,nevus,1,7.8061805,-1.5100471
data\raw\HAM10000_images_part_2\ISIC_0033876.jpg,nevus,2,2.0464718,-2.293342
data\raw\HAM10000_images_part_2\ISIC_0030090.jpg,nevus,2,3.466202,3.139505
data\raw\HAM10000_images_part_2\ISIC_0032070.jpg,melanoma,2,1.3280646,-1.7661365
data\raw\HAM10000_images_part_1\ISIC_0027861.jpg,nevus,0,6.146071,-4.6714706
data\raw\HAM10000_images_part_1\ISIC_0025037.jpg,nevus,1,4.760956,3.1591868
data\raw\HAM10000_images_part_1\ISIC_0025129.jpg,nevus,0,4.170252,-3.3337603
data\raw\HAM10000_images_part_2\ISIC_0030536.jpg,nevus,1,8.74826,0.18596312
data\raw\HAM10000_images_part_1\ISIC_0028874.jpg,nevus,2,6.6567874,-0.20285657
data\raw\HAM10000_images_part_2\ISIC_0033558.jpg,nevus,1,6.7426643,-1.4893987
data\raw\HAM10000_images_part_2\ISIC_0031962.jpg,nevus,1,9.736367,-0.53185594
data\raw\HAM10000_images_part_1\ISIC_0024561.jpg,nevus,0,3.5648015,-2.2075539
data\raw\HAM10000_images_part_2\ISIC_0031592.jpg,nevus,1,7.3436155,-0.60184634
data\raw\HAM10000_images_part_2\ISIC_0033564.jpg,nevus,0,4.4020653,-0.6958117
data\raw\HAM10000_images_part_1\ISIC_0027608.jpg,seborrheic_keratosis,0,4.964315,-1.9652445
data\raw\HAM10000_images_part_2\ISIC_0030009.jpg,nevus,2,3.8487182,2.1115785
data\raw\HAM10000_images_part_2\ISIC_0030533.jpg,seborrheic_keratosis,2,2.5487723,2.525141
data\raw\HAM10000_images_part_1\ISIC_0027676.jpg,nevus,2,3.9482157,1.6482004
data\raw\HAM10000_images_part_1\ISIC_0026943.jpg,nevus,2,4.062507,1.6323539
data\raw\HAM10000_images_part_2\ISIC_0033373.jpg,nevus,0,5.3834147,-2.1272032
data\raw\HAM10000_images_part_2\ISIC_0034148.jpg,nevus,0,3.534657,-2.4399037
data\raw\HAM10000_images_part_1\ISIC_0028331.jpg,seborrheic_keratosis,2,3.3180096,1.5369836
data\raw\HAM10000_images_part_2\ISIC_0029436.jpg,nevus,2,5.0316114,0.60606724
data\raw\HAM10000_images_part_1\ISIC_0028507.jpg,nevus,2,2.6426556,-1.7208878
data\raw\HAM10000_images_part_1\ISIC_0027391.jpg,nevus,1,5.792832,1.2998906
data\raw\HAM10000_images_part_1\ISIC_0029048.jpg,seborrheic_keratosis,2,4.2355275,0.88862175
data\raw\HAM10000_images_part_2\ISIC_0033369.jpg,melanoma,0,5.275594,-4.701401
data\raw\HAM10000_images_part_1\ISIC_0024725.jpg,nevus,0,4.347287,-1.656412
data\raw\HAM10000_images_part_1\ISIC_0025306.jpg,nevus,2,3.9029212,2.4842117
data\raw\HAM10000_images_part_2\ISIC_0031625.jpg,nevus,2,1.9041681,0.07854079
data\raw\HAM10000_images_part_2\ISIC_0032570.jpg,seborrheic_keratosis,0,5.7334466,-1.8318858
data\raw\HAM10000_images_part_1\ISIC_0028261.jpg,nevus,2,1.5795672,-0.6680215
data\raw\HAM10000_images_part_2\ISIC_0030918.jpg,nevus,1,5.8948693,0.017491149
data\raw\HAM10000_images_part_2\ISIC_0032281.jpg,nevus,2,2.8940642,-2.0118055
data\raw\HAM10000_images_part_1\ISIC_0028071.jpg,nevus,0,3.8869274,0.184755
data\raw\HAM10000_images_part_1\ISIC_0028018.jpg,nevus,2,4.1699114,2.4001086
data\raw\HAM10000_images_part_1\ISIC_0027171.jpg,melanoma,0,4.1572313,-1.8597934
data\raw\HAM10000_images_part_2\ISIC_0033251.jpg,nevus,0,4.8228893,-2.5754333
data\raw\HAM10000_images_part_2\ISIC_0032812.jpg,melanoma,0,5.9425364,-3.1687307
data\raw\HAM10000_images_part_2\ISIC_0032141.jpg,nevus,1,6.2371335,-1.2882804
data\raw\HAM10000_images_part_1\ISIC_0024350.jpg,nevus,1,6.9270782,-0.989875
data\raw\HAM10000_images_part_1\ISIC_0028523.jpg,nevus,2,2.8682668,2.7549908
data\raw\HAM10000_images_part_2\ISIC_0030971.jpg,nevus,2,2.6329222,1.3633395
data\raw\HAM10000_images_part_1\ISIC_0028580.jpg,nevus,1,7.31743,-0.6348963
data\raw\HAM10000_images_part_1\ISIC_0027414.jpg,nevus,1,5.866912,-0.17727861
data\raw\HAM10000_images_part_2\ISIC_0034132.jpg,melanoma,0,5.9889565,-5.160055
data\raw\HAM10000_images_part_1\ISIC_0024756.jpg,melanoma,1,6.5273466,0.36571503
data\raw\HAM10000_images_part_2\ISIC_0030332.jpg,nevus,1,10.220572,-1.4495139
data\raw\HAM10000_images_part_2\ISIC_0030480.jpg,nevus,1,6.511939,0.9590797
data\raw\HAM10000_images_part_1\ISIC_0028413.jpg,nevus,0,6.149482,-4.002646
data\raw\HAM10000_images_part_1\ISIC_0028626.jpg,nevus,2,4.216927,2.7510731
data\raw\HAM10000_images_part_1\ISIC_0027267.jpg,nevus,1,8.672346,-0.5351918
data\raw\HAM10000_images_part_1\ISIC_0028480.jpg,nevus,1,4.0755997,2.8809435
data\raw\HAM10000_images_part_1\ISIC_0027587.jpg,nevus,1,8.822081,0.26994357
data\raw\HAM10000_images_part_1\ISIC_0026111.jpg,nevus,1,6.0665607,0.2435537
data\raw\HAM10000_images_part_2\ISIC_0029517.jpg,nevus,1,5.2123938,3.0083485
data\raw\HAM10000_images_part_1\ISIC_0027852.jpg,nevus,0,4.8638387,-3.110624
data\raw\HAM10000_images_part_2\ISIC_0033597.jpg,nevus,2,2.5359323,0.119996116
data\raw\HAM10000_images_part_1\ISIC_0027263.jpg,melanoma,0,5.176469,-4.3648396
data\raw\HAM10000_images_part_1\ISIC_0024699.jpg,nevus,1,6.1554356,1.1458524
data\raw\HAM10000_images_part_2\ISIC_0032291.jpg,nevus,2,2.821589,2.9539154
data\raw\HAM10000_images_part_1\ISIC_0024393.jpg,nevus,0,5.0106406,-1.9742414
data\raw\HAM10000_images_part_2\ISIC_0032478.jpg,nevus,2,3.343614,-0.3580544
data\raw\HAM10000_images_part_2\ISIC_0031627.jpg,nevus,0,3.4958084,-0.033617027
data\raw\HAM10000_images_part_2\ISIC_0033594.jpg,melanoma,1,7.797228,-0.91624594
data\raw\HAM10000_images_part_2\ISIC_0030700.jpg,seborrheic_keratosis,2,2.0154276,0.19708034
data\raw\HAM10000_images_part_2\ISIC_0029787.jpg,nevus,1,9.257125,-0.13370198
data\raw\HAM10000_images_part_2\ISIC_0033735.jpg,nevus,2,2.894862,-1.2537037
data\raw\HAM10000_images_part_1\ISIC_0024823.jpg,melanoma,2,4.9316278,0.22770433
data\raw\HAM10000_images_part_1\ISIC_0029007.jpg,nevus,1,5.775108,2.5547152
data\raw\HAM10000_images_part_2\ISIC_0029344.jpg,nevus,0,3.619348,-2.5758116
data\raw\HAM10000_images_part_2\ISIC_0034174.jpg,nevus,1,7.063842,-0.32067898
data\raw\HAM10000_images_part_1\ISIC_0025434.jpg,seborrheic_keratosis,2,2.429044,-0.4169124
data\raw\HAM10000_images_part_1\ISIC_0025685.jpg,nevus,1,5.4139104,2.0553582
data\raw\HAM10000_images_part_1\ISIC_0026724.jpg,nevus,1,6.776104,-1.0180137
data\raw\HAM10000_images_part_2\ISIC_0030680.jpg,nevus,1,10.143894,-1.5083543
data\raw\HAM10000_images_part_2\ISIC_0032443.jpg,nevus,1,9.173397,-1.1317858
data\raw\HAM10000_images_part_2\ISIC_0029936.jpg,nevus,2,2.195021,1.6591175
data\raw\HAM10000_images_part_2\ISIC_0032811.jpg,nevus,0,2.5814328,-2.4462457
data\raw\HAM10000_images_part_1\ISIC_0027075.jpg,nevus,1,6.1434903,1.0864497
data\raw\HAM10000_images_part_2\ISIC_0030060.jpg,melanoma,0,3.087002,-1.6953565
data\raw\HAM10000_images_part_1\ISIC_0026560.jpg,nevus,2,2.393984,-1.5914332
data\raw\HAM10000_images_part_2\ISIC_0029461.jpg,nevus,2,3.791987,2.7314174
data\raw\HAM10000_images_part_1\ISIC_0024651.jpg,nevus,1,9.567735,-0.8898013
data\raw\HAM10000_images_part_2\ISIC_0034213.jpg,nevus,0,3.8596516,-1.437749
data\raw\HAM10000_images_part_1\ISIC_0028216.jpg,nevus,2,2.3611948,-2.3619847
data\raw\HAM10000_images_part_1\ISIC_0026816.jpg,nevus,0,6.3483458,-3.2436233
data\raw\HAM10000_images_part_2\ISIC_0034231.jpg,nevus,2,3.2035196,-0.78795606
data\raw\HAM10000_images_part_2\ISIC_0033699.jpg,nevus,1,6.3927884,-0.48797792
data\raw\HAM10000_images_part_1\ISIC_0024476.jpg,nevus,2,3.4835494,3.1870003
data\raw\HAM10000_images_part_2\ISIC_0030460.jpg,nevus,2,5.6908607,0.41325045
data\raw\HAM10000_images_part_2\ISIC_0032925.jpg,melanoma,0,4.5700493,-2.4001982
data\raw\HAM10000_images_part_1\ISIC_0028946.jpg,nevus,2,3.3809266,2.2100084
data\raw\HAM10000_images_part_1\ISIC_0026844.jpg,seborrheic_keratosis,2,1.835665,-2.1446192
data\raw\HAM10000_images_part_2\ISIC_0032079.jpg,melanoma,0,5.8340445,-5.15497
data\raw\HAM10000_images_part_2\ISIC_0033419.jpg,nevus,0,3.348992,-2.8013897
data\raw\HAM10000_images_part_1\ISIC_0027246.jpg,nevus,2,2.6044567,0.48395512
data\raw\HAM10000_images_part_1\ISIC_0029284.jpg,nevus,0,5.458678,-1.5105426
data\raw\HAM10000_images_part_1\ISIC_0024857.jpg,nevus,0,5.821923,-0.46123886
data\raw\HAM10000_images_part_2\ISIC_0031315.jpg,nevus,2,5.451067,0.44134843
data\raw\HAM10000_images_part_1\ISIC_0026418.jpg,nevus,2,1.9464142,1.7029812
data\raw\HAM10000_images_part_2\ISIC_0029688.jpg,nevus,1,10.018581,-0.8978665
data\raw\HAM10000_images_part_1\ISIC_0028234.jpg,nevus,2,2.9729402,1.7046007
data\raw\HAM10000_images_part_2\ISIC_0030039.jpg,nevus,1,7.6771073,0.2755726
data\raw\HAM10000_images_part_1\ISIC_0026317.jpg,nevus,2,3.7967856,1.457514
data\raw\HAM10000_images_part_2\ISIC_0033268.jpg,melanoma,0,5.945781,-5.318942
data\raw\HAM10000_images_part_1\ISIC_0027816.jpg,nevus,2,3.511555,0.29512894
data\raw\HAM10000_images_part_1\ISIC_0027063.jpg,melanoma,0,3.432713,-2.191355
data\raw\HAM10000_images_part_2\ISIC_0031886.jpg,nevus,1,5.6480513,2.236973
data\raw\HAM10000_images_part_1\ISIC_0024726.jpg,seborrheic_keratosis,1,7.645845,0.5588903
data\raw\HAM10000_images_part_2\ISIC_0030445.jpg,melanoma,2,2.7343016,-0.7255758
data\raw\HAM10000_images_part_1\ISIC_0028453.jpg,nevus,1,7.4939027,-0.43109366
data\raw\HAM10000_images_part_1\ISIC_0028398.jpg,nevus,2,2.8823035,1.4484243
data\raw\HAM10000_images_part_1\ISIC_0028066.jpg,nevus,1,5.4834833,1.9372964
data\raw\HAM10000_images_part_1\ISIC_0025686.jpg,nevus,1,4.7714076,3.130252
data\raw\HAM10000_images_part_2\ISIC_0032107.jpg,nevus,2,1.8299034,-1.6669146
data\raw\HAM10000_images_part_1\ISIC_0029114.jpg,nevus,2,2.362783,2.6322784
data\raw\HAM10000_images_part_2\ISIC_0032137.jpg,nevus,2,2.5840461,1.5736446
data\raw\HAM10000_images_part_2\ISIC_0031397.jpg,nevus,1,4.6624074,3.0886698
data\raw\HAM10000_images_part_1\ISIC_0025234.jpg,melanoma,0,6.117026,-5.051037
data\raw\HAM10000_images_part_1\ISIC_0028783.jpg,nevus,2,4.438068,1.9517393
data\raw\HAM10000_images_part_2\ISIC_0031142.jpg,nevus,0,5.2013135,-2.3440008
data\raw\HAM10000_images_part_2\ISIC_0030881.jpg,nevus,1,10.529369,-1.5248723
data\raw\HAM10000_images_part_2\ISIC_0031615.jpg,nevus,1,7.2495346,-0.5246278
data\raw\HAM10000_images_part_2\ISIC_0030629.jpg,nevus,1,5.263069,0.38800368
data\raw\HAM10000_images_part_1\ISIC_0027442.jpg,melanoma,2,7.359278,0.76511484
data\raw\HAM10000_images_part_2\ISIC_0029583.jpg,nevus,2,2.5417717,-1.50708
data\raw\HAM10000_images_part_1\ISIC_0028170.jpg,nevus,0,5.918837,-5.054402
data\raw\HAM10000_images_part_2\ISIC_0032783.jpg,nevus,2,4.002376,-0.61350775
data\raw\HAM10000_images_part_2\ISIC_0032657.jpg,nevus,0,5.3593726,-1.8485653
data\raw\HAM10000_images_part_2\ISIC_0031533.jpg,nevus,1,9.300172,-1.2783083
data\raw\HAM10000_images_part_2\ISIC_0029993.jpg,nevus,1,7.4867616,0.07802073
data\raw\HAM10000_images_part_1\ISIC_0028268.jpg,nevus,1,5.709184,1.6163274
data\raw\HAM10000_images_part_2\ISIC_0031772.jpg,nevus,1,9.229023,-0.24607316
data\raw\HAM10000_images_part_2\ISIC_0029733.jpg,nevus,2,2.058657,-2.123283
data\raw\HAM10000_images_part_1\ISIC_0026704.jpg,seborrheic_keratosis,2,2.5721421,-0.9689861
data\raw\HAM10000_images_part_1\ISIC_0028218.jpg,melanoma,2,8.285019,0.6138053
data\raw\HAM10000_images_part_1\ISIC_0025460.jpg,nevus,1,5.2037525,2.4165785
data\raw\HAM10000_images_part_1\ISIC_0025522.jpg,nevus,2,4.370182,2.0608034
data\raw\HAM10000_images_part_1\ISIC_0028749.jpg,seborrheic_keratosis,0,2.4448936,-2.8260384
data\raw\HAM10000_images_part_1\ISIC_0027283.jpg,nevus,2,3.8187969,2.921609
data\raw\HAM10000_images_part_2\ISIC_0031992.jpg,nevus,2,4.1791744,2.6740696
data\raw\HAM10000_images_part_2\ISIC_0033195.jpg,seborrheic_keratosis,0,3.923008,-1.6715004
data\raw\HAM10000_images_part_2\ISIC_0031307.jpg,nevus,2,3.7210035,2.8494422
data\raw\HAM10000_images_part_1\ISIC_0026009.jpg,melanoma,2,1.6141781,-1.2460656
data\raw\HAM10000_images_part_2\ISIC_0032985.jpg,melanoma,1,5.589965,0.7796108
data\raw\HAM10000_images_part_2\ISIC_0031872.jpg,seborrheic_keratosis,0,6.1717114,-2.0183525
data\raw\HAM10000_images_part_2\ISIC_0033850.jpg,nevus,0,6.0498695,-4.783614
data\raw\HAM10000_images_part_2\ISIC_0031770.jpg,seborrheic_keratosis,0,3.33459,-2.749273
data\raw\HAM10000_images_part_1\ISIC_0028509.jpg,nevus,0,4.2435503,-3.3939083
data\raw\HAM10000_images_part_2\ISIC_0032575.jpg,nevus,0,5.4206085,-2.9732578
data\raw\HAM10000_images_part_2\ISIC_0031111.jpg,nevus,0,3.2517729,-1.9754177
data\raw\HAM10000_images_part_1\ISIC_0024626.jpg,seborrheic_keratosis,1,7.963038,-0.13946883
data\raw\HAM10000_images_part_2\ISIC_0031622.jpg,nevus,1,6.2857933,0.301319
data\raw\HAM10000_images_part_1\ISIC_0024635.jpg,seborrheic_keratosis,1,6.8251615,-1.8440529
data\raw\HAM10000_images_part_2\ISIC_0033083.jpg,nevus,2,4.039771,-0.9902096
data\raw\HAM10000_images_part_2\ISIC_0030967.jpg,nevus,0,2.675474,-2.9234939
data\raw\HAM10000_images_part_1\ISIC_0028794.jpg,nevus,1,7.7083163,0.013406144
data\raw\HAM10000_images_part_2\ISIC_0033350.jpg,nevus,2,3.3472426,-1.2056711
data\raw\HAM10000_images_part_2\ISIC_0032838.jpg,nevus,0,4.712982,-2.609365
data\raw\HAM10000_images_part_1\ISIC_0028306.jpg,melanoma,2,2.7306685,-2.1953437
data\raw\HAM10000_images_part_1\ISIC_0025482.jpg,nevus,2,3.152554,0.3162701
data\raw\HAM10000_images_part_2\ISIC_0031702.jpg,seborrheic_keratosis,1,7.8965244,0.8685695
data\raw\HAM10000_images_part_2\ISIC_0034282.jpg,nevus,2,4.9061832,-0.16442344
data\raw\HAM10000_images_part_2\ISIC_0032249.jpg,seborrheic_keratosis,1,10.372994,-1.1101699
data\raw\HAM10000_images_part_2\ISIC_0034039.jpg,nevus,0,6.2209096,-3.9922762
data\raw\HAM10000_images_part_2\ISIC_0032786.jpg,nevus,0,4.6101103,-2.5884063
data\raw\HAM10000_images_part_2\ISIC_0031224.jpg,nevus,2,2.9575622,0.4802097
data\raw\HAM10000_images_part_1\ISIC_0027187.jpg,melanoma,2,1.7899411,-0.89863884
data\raw\HAM10000_images_part_2\ISIC_0029753.jpg,nevus,1,6.081104,1.371017
